(7.50166, 0.05000, 4.50000)
(7.49177, 0.05000, 4.50000)
(7.48543, 0.05000, 4.50000)
(7.47876, 0.05000, 4.50000)
(7.47274, 0.05000, 4.50000)
(7.46703, 0.05000, 4.50000)
(7.45028, 0.05000, 4.50000)
(7.44350, 0.05000, 4.50000)
(7.43697, 0.05000, 4.50000)
(7.43012, 0.05000, 4.50000)
(7.42396, 0.05000, 4.50000)
(7.41793, 0.05000, 4.50000)
(7.41232, 0.05000, 4.50000)
(7.40601, 0.05000, 4.50000)
(7.40017, 0.05000, 4.50000)
(7.39431, 0.05000, 4.50000)
(7.38856, 0.05000, 4.50000)
(7.38217, 0.05000, 4.50000)
(7.37611, 0.05000, 4.50000)
(7.37019, 0.05000, 4.50000)
(7.36417, 0.05000, 4.50000)
(7.35786, 0.05000, 4.50000)
(7.35191, 0.05000, 4.50000)
(7.34580, 0.05000, 4.50000)
(7.34025, 0.05000, 4.50000)
(7.33376, 0.05000, 4.50000)
(7.32787, 0.05000, 4.50000)
(7.32179, 0.05000, 4.50000)
(7.31560, 0.05000, 4.50000)
(7.30911, 0.05000, 4.50000)
(7.30244, 0.05000, 4.50000)
(7.29658, 0.05000, 4.50000)
(7.29072, 0.05000, 4.50000)
(7.28436, 0.05000, 4.50000)
(7.27807, 0.05000, 4.50000)
(7.27259, 0.05000, 4.50000)
(7.26637, 0.05000, 4.50000)
(7.26091, 0.05000, 4.50000)
(7.24546, 0.05000, 4.50000)
(7.23852, 0.05000, 4.50000)
(7.23210, 0.05000, 4.50000)
(7.22623, 0.05000, 4.50000)
(7.22035, 0.05000, 4.50000)
(7.21488, 0.05000, 4.50000)
(7.20933, 0.05000, 4.50000)
(7.20361, 0.05000, 4.50000)
(7.19765, 0.05000, 4.50000)
(7.19163, 0.05000, 4.50000)
(7.18551, 0.05000, 4.50000)
(7.17966, 0.05000, 4.50000)
(7.17414, 0.05000, 4.50000)
(7.16791, 0.05000, 4.50000)
(7.16006, 0.05000, 4.50000)
(7.15356, 0.05000, 4.50000)
(7.14782, 0.05000, 4.50000)
(7.14199, 0.05000, 4.50000)
(7.13640, 0.05000, 4.50000)
(7.13141, 0.05000, 4.50000)
(7.12596, 0.05000, 4.50000)
(7.12061, 0.05000, 4.50000)
(7.11511, 0.05000, 4.50000)
(7.10976, 0.05000, 4.50000)
(7.10488, 0.05000, 4.50000)
(7.09845, 0.05000, 4.50000)
(7.09325, 0.05000, 4.50000)
(7.08131, 0.05000, 4.50000)
(7.07474, 0.05000, 4.50000)
(7.06857, 0.05000, 4.50000)
(7.06301, 0.05000, 4.50000)
(7.05751, 0.05000, 4.50000)
(7.05238, 0.05000, 4.50000)
(7.04742, 0.05000, 4.50000)
(7.04226, 0.05000, 4.50000)
(7.03667, 0.05000, 4.50000)
(7.03080, 0.05000, 4.50000)
(7.02522, 0.05000, 4.50000)
(7.01966, 0.05000, 4.50000)
(7.01382, 0.05000, 4.50000)
(7.00838, 0.05000, 4.50000)
(7.00206, 0.05000, 4.50000)
(6.99644, 0.05000, 4.50000)
(6.99048, 0.05000, 4.50000)
(6.98404, 0.05000, 4.50000)
